,startid,endid
179421,3175,3193
179422,3175,3194
179423,3175,3678
179424,3175,3679
179425,3356,394
179426,3356,339
179427,3356,3632
179428,3356,445
179429,3356,266
179430,3176,394
179431,3176,339
179432,3176,3632
179433,3176,445
179434,3176,266
179435,3159,394
179436,3159,339
179437,3159,3632
179438,3159,445
179439,3159,266
179440,3158,394
179441,3158,339
179442,3158,3632
179443,3158,445
179444,3158,266
179445,3175,394
179446,3175,339
179447,3175,3632
179448,3175,445
179449,3175,266
179450,3356,3603
179451,3356,3602
179452,3356,3605
179453,3356,3593
179454,3356,3666
179455,3176,3603
179456,3176,3602
179457,3176,3605
179458,3176,3593
179459,3176,3666
179460,3159,3603
179461,3159,3602
179462,3159,3605
179463,3159,3593
179464,3159,3666
179465,3158,3603
179466,3158,3602
179467,3158,3605
179468,3158,3593
179469,3158,3666
179470,3175,3603
179471,3175,3602
179472,3175,3605
179473,3175,3593
179474,3175,3666
179475,3356,2008
179476,3356,304
179477,3356,427
179478,3356,534
179479,3356,259
179480,3176,2008
179481,3176,304
179482,3176,427
179483,3176,534
179484,3176,259
179485,3159,2008
179486,3159,304
179487,3159,427
179488,3159,534
179489,3159,259
179490,3158,2008
179491,3158,304
179492,3158,427
179493,3158,534
179494,3158,259
179495,3175,2008
179496,3175,304
179497,3175,427
179498,3175,534
179499,3175,259
179500,3356,3002
179501,3356,363
179502,3356,327
179503,3356,309
179504,3356,195
179505,3176,3002
179506,3176,363
179507,3176,327
179508,3176,309
179509,3176,195
179510,3159,3002
179511,3159,363
179512,3159,327
179513,3159,309
179514,3159,195
179515,3158,3002
179516,3158,363
179517,3158,327
179518,3158,309
179519,3158,195
179520,3175,3002
179521,3175,363
179522,3175,327
179523,3175,309
179524,3175,195
179525,3356,3477
179526,3356,3478
179527,3356,3324
179528,3356,3322
179529,3356,3319
179530,3176,3477
179531,3176,3478
179532,3176,3324
179533,3176,3322
179534,3176,3319
179535,3159,3477
179536,3159,3478
179537,3159,3324
179538,3159,3322
179539,3159,3319
179540,3158,3477
179541,3158,3478
179542,3158,3324
179543,3158,3322
179544,3158,3319
179545,3175,3477
179546,3175,3478
179547,3175,3324
179548,3175,3322
179549,3175,3319
179550,3356,3528
179551,3356,3522
179552,3356,3597
179553,3356,3598
179554,3356,3691
179555,3176,3528
179556,3176,3522
179557,3176,3597
179558,3176,3598
179559,3176,3691
179560,3159,3528
179561,3159,3522
179562,3159,3597
179563,3159,3598
179564,3159,3691
179565,3158,3528
179566,3158,3522
179567,3158,3597
179568,3158,3598
179569,3158,3691
179570,3175,3528
179571,3175,3522
179572,3175,3597
179573,3175,3598
179574,3175,3691
179575,3356,3054
179576,3356,3050
179577,3356,3241
179578,3356,3052
179579,3356,3057
179580,3176,3054
179581,3176,3050
179582,3176,3241
179583,3176,3052
179584,3176,3057
179585,3159,3054
179586,3159,3050
179587,3159,3241
179588,3159,3052
179589,3159,3057
179590,3158,3054
179591,3158,3050
179592,3158,3241
179593,3158,3052
179594,3158,3057
179595,3175,3054
179596,3175,3050
179597,3175,3241
179598,3175,3052
179599,3175,3057
179600,3356,3505
179601,3356,3529
179602,3356,3622
179603,3356,3531
179604,3356,3629
179605,3176,3505
179606,3176,3529
179607,3176,3622
179608,3176,3531
179609,3176,3629
179610,3159,3505
179611,3159,3529
179612,3159,3622
179613,3159,3531
179614,3159,3629
179615,3158,3505
179616,3158,3529
179617,3158,3622
179618,3158,3531
179619,3158,3629
179620,3175,3505
179621,3175,3529
179622,3175,3622
179623,3175,3531
179624,3175,3629
179627,3356,3499
179628,3356,3504
179629,3356,3507
179632,3176,3499
179633,3176,3504
179634,3176,3507
179637,3159,3499
179638,3159,3504
179639,3159,3507
179642,3158,3499
179643,3158,3504
179644,3158,3507
179647,3175,3499
179648,3175,3504
179649,3175,3507
179652,3356,3423
179653,3356,3310
179654,3356,3300
179657,3176,3423
179658,3176,3310
179659,3176,3300
179662,3159,3423
179663,3159,3310
179664,3159,3300
179667,3158,3423
179668,3158,3310
179669,3158,3300
179672,3175,3423
179673,3175,3310
179674,3175,3300
179675,3356,3350
179676,3356,3331
179677,3356,3689
179678,3356,3366
179679,3356,3357
179680,3176,3350
179681,3176,3331
179682,3176,3689
179683,3176,3366
179684,3176,3357
179685,3159,3350
179686,3159,3331
179687,3159,3689
179688,3159,3366
179689,3159,3357
179690,3158,3350
179691,3158,3331
179692,3158,3689
179693,3158,3366
179694,3158,3357
179695,3175,3350
179696,3175,3331
179697,3175,3689
179698,3175,3366
179699,3175,3357
179700,3356,3412
179701,3356,3411
179702,3356,3410
179703,3356,3413
179704,3356,3486
179705,3176,3412
179706,3176,3411
179707,3176,3410
179708,3176,3413
179709,3176,3486
179710,3159,3412
179711,3159,3411
179712,3159,3410
179713,3159,3413
179714,3159,3486
179715,3158,3412
179716,3158,3411
179717,3158,3410
179718,3158,3413
179719,3158,3486
179720,3175,3412
179721,3175,3411
179722,3175,3410
179723,3175,3413
179724,3175,3486
179727,3356,3064
179728,3356,3083
179729,3356,3662
179732,3176,3064
179733,3176,3083
179734,3176,3662
179737,3159,3064
179738,3159,3083
179739,3159,3662
179742,3158,3064
179743,3158,3083
179744,3158,3662
179747,3175,3064
179748,3175,3083
179749,3175,3662
179751,3356,3599
179752,3356,3601
179756,3176,3599
179757,3176,3601
179761,3159,3599
179762,3159,3601
179766,3158,3599
179767,3158,3601
179771,3175,3599
179772,3175,3601
179825,3356,391
179826,3356,406
179827,3356,322
179828,3356,314
179829,3356,407
179830,3176,391
179831,3176,406
179832,3176,322
179833,3176,314
179834,3176,407
179835,3159,391
179836,3159,406
179837,3159,322
179838,3159,314
179839,3159,407
179840,3158,391
179841,3158,406
179842,3158,322
179843,3158,314
179844,3158,407
179845,3175,391
179846,3175,406
179847,3175,322
179848,3175,314
179849,3175,407
179850,3356,3042
179851,3356,3043
179852,3356,3044
179853,3356,3041
179854,3356,3604
179855,3176,3042
179856,3176,3043
179857,3176,3044
179858,3176,3041
179859,3176,3604
179860,3159,3042
179861,3159,3043
179862,3159,3044
179863,3159,3041
179864,3159,3604
179865,3158,3042
179866,3158,3043
179867,3158,3044
179868,3158,3041
179869,3158,3604
179870,3175,3042
179871,3175,3043
179872,3175,3044
179873,3175,3041
179874,3175,3604
179877,3356,3058
179878,3356,3059
179879,3356,3179
179882,3176,3058
179883,3176,3059
179884,3176,3179
179887,3159,3058
179888,3159,3059
179889,3159,3179
179892,3158,3058
179893,3158,3059
179894,3158,3179
179897,3175,3058
179898,3175,3059
179899,3175,3179
179925,3356,3396
179926,3356,3386
179927,3356,3384
179928,3356,3321
179929,3356,3388
179930,3176,3396
179931,3176,3386
179932,3176,3384
179933,3176,3321
179934,3176,3388
179935,3159,3396
179936,3159,3386
179937,3159,3384
179938,3159,3321
179939,3159,3388
179940,3158,3396
179941,3158,3386
179942,3158,3384
179943,3158,3321
179944,3158,3388
179945,3175,3396
179946,3175,3386
179947,3175,3384
179948,3175,3321
179949,3175,3388
179953,3356,3510
179954,3356,3518
179958,3176,3510
179959,3176,3518
179963,3159,3510
179964,3159,3518
179968,3158,3510
179969,3158,3518
179973,3175,3510
179974,3175,3518
180000,3356,3168
180001,3356,3226
180002,3356,3282
180003,3356,3170
180004,3356,3143
180005,3176,3168
180006,3176,3226
180007,3176,3282
180008,3176,3170
180009,3176,3143
180010,3159,3168
180011,3159,3226
180012,3159,3282
180013,3159,3170
180014,3159,3143
180015,3158,3168
180016,3158,3226
180017,3158,3282
180018,3158,3170
180019,3158,3143
180020,3175,3168
180021,3175,3226
180022,3175,3282
180023,3175,3170
180024,3175,3143
180025,3356,355
180026,3356,296
180027,3356,3435
180028,3356,308
180029,3356,268
180030,3176,355
180031,3176,296
180032,3176,3435
180033,3176,308
180034,3176,268
180035,3159,355
180036,3159,296
180037,3159,3435
180038,3159,308
180039,3159,268
180040,3158,355
180041,3158,296
180042,3158,3435
180043,3158,308
180044,3158,268
180045,3175,355
180046,3175,296
180047,3175,3435
180048,3175,308
180049,3175,268
180075,3356,350
180076,3356,311
180077,3356,307
180078,3356,356
180079,3356,340
180080,3176,350
180081,3176,311
180082,3176,307
180083,3176,356
180084,3176,340
180085,3159,350
180086,3159,311
180087,3159,307
180088,3159,356
180089,3159,340
180090,3158,350
180091,3158,311
180092,3158,307
180093,3158,356
180094,3158,340
180095,3175,350
180096,3175,311
180097,3175,307
180098,3175,356
180099,3175,340
180100,3356,399
180101,3356,364
180102,3356,244
180103,3356,258
180104,3356,275
180105,3176,399
180106,3176,364
180107,3176,244
180108,3176,258
180109,3176,275
180110,3159,399
180111,3159,364
180112,3159,244
180113,3159,258
180114,3159,275
180115,3158,399
180116,3158,364
180117,3158,244
180118,3158,258
180119,3158,275
180120,3175,399
180121,3175,364
180122,3175,244
180123,3175,258
180124,3175,275
180125,3356,495
180126,3356,508
180127,3356,515
180128,3356,479
180129,3356,480
180130,3176,495
180131,3176,508
180132,3176,515
180133,3176,479
180134,3176,480
180135,3159,495
180136,3159,508
180137,3159,515
180138,3159,479
180139,3159,480
180140,3158,495
180141,3158,508
180142,3158,515
180143,3158,479
180144,3158,480
180145,3175,495
180146,3175,508
180147,3175,515
180148,3175,479
180149,3175,480
180175,3356,3308
180176,3356,3408
180177,3356,3298
180178,3356,3303
180180,3176,3308
180181,3176,3408
180182,3176,3298
180183,3176,3303
180185,3159,3308
180186,3159,3408
180187,3159,3298
180188,3159,3303
180190,3158,3308
180191,3158,3408
180192,3158,3298
180193,3158,3303
180195,3175,3308
180196,3175,3408
180197,3175,3298
180198,3175,3303
180200,3356,3394
180201,3356,3393
180202,3356,3342
180203,3356,3333
180204,3356,3669
180205,3176,3394
180206,3176,3393
180207,3176,3342
180208,3176,3333
180209,3176,3669
180210,3159,3394
180211,3159,3393
180212,3159,3342
180213,3159,3333
180214,3159,3669
180215,3158,3394
180216,3158,3393
180217,3158,3342
180218,3158,3333
180219,3158,3669
180220,3175,3394
180221,3175,3393
180222,3175,3342
180223,3175,3333
180224,3175,3669
180254,3356,3519
180259,3176,3519
180264,3159,3519
180269,3158,3519
180274,3175,3519
180279,3356,3498
180284,3176,3498
180289,3159,3498
180294,3158,3498
180299,3175,3498
180300,3356,3585
180302,3356,3631
180303,3356,3579
180304,3356,3584
180305,3176,3585
180307,3176,3631
180308,3176,3579
180309,3176,3584
180310,3159,3585
180312,3159,3631
180313,3159,3579
180314,3159,3584
180315,3158,3585
180317,3158,3631
180318,3158,3579
180319,3158,3584
180320,3175,3585
180322,3175,3631
180323,3175,3579
180324,3175,3584
180354,3356,3046
180359,3176,3046
180364,3159,3046
180369,3158,3046
180374,3175,3046
180400,3356,323
180401,3356,390
180402,3356,392
180403,3356,261
180404,3356,239
180405,3176,323
180406,3176,390
180407,3176,392
180408,3176,261
180409,3176,239
180410,3159,323
180411,3159,390
180412,3159,392
180413,3159,261
180414,3159,239
180415,3158,323
180416,3158,390
180417,3158,392
180418,3158,261
180419,3158,239
180420,3175,323
180421,3175,390
180422,3175,392
180423,3175,261
180424,3175,239
180425,3356,414
180426,3356,418
180427,3356,3674
180428,3356,2000
180429,3356,2001
180430,3176,414
180431,3176,418
180432,3176,3674
180433,3176,2000
180434,3176,2001
180435,3159,414
180436,3159,418
180437,3159,3674
180438,3159,2000
180439,3159,2001
180440,3158,414
180441,3158,418
180442,3158,3674
180443,3158,2000
180444,3158,2001
180445,3175,414
180446,3175,418
180447,3175,3674
180448,3175,2000
180449,3175,2001
180450,3356,3142
180451,3356,3141
180452,3356,3243
180453,3356,3376
180454,3356,3134
180455,3176,3142
180456,3176,3141
180457,3176,3243
180458,3176,3376
180459,3176,3134
180460,3159,3142
180461,3159,3141
180462,3159,3243
180463,3159,3376
180464,3159,3134
180465,3158,3142
180466,3158,3141
180467,3158,3243
180468,3158,3376
180469,3158,3134
180470,3175,3142
180471,3175,3141
180472,3175,3243
180473,3175,3376
180474,3175,3134
180504,3356,3616
180509,3176,3616
180514,3159,3616
180519,3158,3616
180524,3175,3616
180525,3356,3490
180526,3356,3495
180527,3356,3551
180528,3356,3494
180529,3356,3491
180530,3176,3490
180531,3176,3495
180532,3176,3551
180533,3176,3494
180534,3176,3491
180535,3159,3490
180536,3159,3495
180537,3159,3551
180538,3159,3494
180539,3159,3491
180540,3158,3490
180541,3158,3495
180542,3158,3551
180543,3158,3494
180544,3158,3491
180545,3175,3490
180546,3175,3495
180547,3175,3551
180548,3175,3494
180549,3175,3491
180625,3356,432
180626,3356,317
180630,3176,432
180631,3176,317
180635,3159,432
180636,3159,317
180640,3158,432
180641,3158,317
180645,3175,432
180646,3175,317
180651,3356,3086
180652,3356,3430
180653,3356,3081
180654,3356,3094
180656,3176,3086
180657,3176,3430
180658,3176,3081
180659,3176,3094
180661,3159,3086
180662,3159,3430
180663,3159,3081
180664,3159,3094
180666,3158,3086
180667,3158,3430
180668,3158,3081
180669,3158,3094
180671,3175,3086
180672,3175,3430
180673,3175,3081
180674,3175,3094
180703,3356,3572
180704,3356,3570
180708,3176,3572
180709,3176,3570
180713,3159,3572
180714,3159,3570
180718,3158,3572
180719,3158,3570
180723,3175,3572
180724,3175,3570
180728,3356,3123
180729,3356,3221
180733,3176,3123
180734,3176,3221
180738,3159,3123
180739,3159,3221
180743,3158,3123
180744,3158,3221
180748,3175,3123
180749,3175,3221
180751,3356,360
180752,3356,415
180754,3356,260
180756,3176,360
180757,3176,415
180759,3176,260
180761,3159,360
180762,3159,415
180764,3159,260
180766,3158,360
180767,3158,415
180769,3158,260
180771,3175,360
180772,3175,415
180774,3175,260
180802,3356,3596
180804,3356,3661
180807,3176,3596
180809,3176,3661
180812,3159,3596
180814,3159,3661
180817,3158,3596
180819,3158,3661
180822,3175,3596
180824,3175,3661
180825,3356,402
180826,3356,503
180827,3356,435
180828,3356,3641
180829,3356,497
180830,3176,402
180831,3176,503
180832,3176,435
180833,3176,3641
180834,3176,497
180835,3159,402
180836,3159,503
180837,3159,435
180838,3159,3641
180839,3159,497
180840,3158,402
180841,3158,503
180842,3158,435
180843,3158,3641
180844,3158,497
180845,3175,402
180846,3175,503
180847,3175,435
180848,3175,3641
180849,3175,497
180925,3356,262
180926,3356,241
180927,3356,245
180928,3356,270
180929,3356,419
180930,3176,262
180931,3176,241
180932,3176,245
180933,3176,270
180934,3176,419
180935,3159,262
180936,3159,241
180937,3159,245
180938,3159,270
180939,3159,419
180940,3158,262
180941,3158,241
180942,3158,245
180943,3158,270
180944,3158,419
180945,3175,262
180946,3175,241
180947,3175,245
180948,3175,270
180949,3175,419
180975,3356,523
180976,3356,477
180977,3356,3635
180978,3356,490
180979,3356,529
180980,3176,523
180981,3176,477
180982,3176,3635
180983,3176,490
180984,3176,529
180985,3159,523
180986,3159,477
180987,3159,3635
180988,3159,490
180989,3159,529
180990,3158,523
180991,3158,477
180992,3158,3635
180993,3158,490
180994,3158,529
180995,3175,523
180996,3175,477
180997,3175,3635
180998,3175,490
180999,3175,529
181025,3356,3399
181026,3356,3373
181027,3356,3401
181028,3356,3403
181029,3356,3404
181030,3176,3399
181031,3176,3373
181032,3176,3401
181033,3176,3403
181034,3176,3404
181035,3159,3399
181036,3159,3373
181037,3159,3401
181038,3159,3403
181039,3159,3404
181040,3158,3399
181041,3158,3373
181042,3158,3401
181043,3158,3403
181044,3158,3404
181045,3175,3399
181046,3175,3373
181047,3175,3401
181048,3175,3403
181049,3175,3404
181050,3356,325
181051,3356,461
181053,3356,297
181054,3356,3463
181055,3176,325
181056,3176,461
181058,3176,297
181059,3176,3463
181060,3159,325
181061,3159,461
181063,3159,297
181064,3159,3463
181065,3158,325
181066,3158,461
181068,3158,297
181069,3158,3463
181070,3175,325
181071,3175,461
181073,3175,297
181074,3175,3463
181075,3356,3106
181076,3356,3108
181077,3356,3100
181079,3356,3095
181080,3176,3106
181081,3176,3108
181082,3176,3100
181084,3176,3095
181085,3159,3106
181086,3159,3108
181087,3159,3100
181089,3159,3095
181090,3158,3106
181091,3158,3108
181092,3158,3100
181094,3158,3095
181095,3175,3106
181096,3175,3108
181097,3175,3100
181099,3175,3095
181100,3356,380
181101,3356,369
181102,3356,383
181103,3356,247
181104,3356,358
181105,3176,380
181106,3176,369
181107,3176,383
181108,3176,247
181109,3176,358
181110,3159,380
181111,3159,369
181112,3159,383
181113,3159,247
181114,3159,358
181115,3158,380
181116,3158,369
181117,3158,383
181118,3158,247
181119,3158,358
181120,3175,380
181121,3175,369
181122,3175,383
181123,3175,247
181124,3175,358
181150,3356,3649
181151,3356,3547
181152,3356,3541
181154,3356,3533
181155,3176,3649
181156,3176,3547
181157,3176,3541
181159,3176,3533
181160,3159,3649
181161,3159,3547
181162,3159,3541
181164,3159,3533
181165,3158,3649
181166,3158,3547
181167,3158,3541
181169,3158,3533
181170,3175,3649
181171,3175,3547
181172,3175,3541
181174,3175,3533
181250,3356,347
181251,3356,328
181252,3356,3474
181253,3356,128
181254,3356,127
181255,3176,347
181256,3176,328
181257,3176,3474
181258,3176,128
181259,3176,127
181260,3159,347
181261,3159,328
181262,3159,3474
181263,3159,128
181264,3159,127
181265,3158,347
181266,3158,328
181267,3158,3474
181268,3158,128
181269,3158,127
181270,3175,347
181271,3175,328
181272,3175,3474
181273,3175,128
181274,3175,127
181403,3356,3074
181408,3176,3074
181413,3159,3074
181418,3158,3074
181423,3175,3074
181450,3356,476
181451,3356,540
181452,3356,528
181453,3356,546
181454,3356,536
181455,3176,476
181456,3176,540
181457,3176,528
181458,3176,546
181459,3176,536
181460,3159,476
181461,3159,540
181462,3159,528
181463,3159,546
181464,3159,536
181465,3158,476
181466,3158,540
181467,3158,528
181468,3158,546
181469,3158,536
181470,3175,476
181471,3175,540
181472,3175,528
181473,3175,546
181474,3175,536
181525,3356,3131
181528,3356,3152
181529,3356,3447
181530,3176,3131
181533,3176,3152
181534,3176,3447
181535,3159,3131
181538,3159,3152
181539,3159,3447
181540,3158,3131
181543,3158,3152
181544,3158,3447
181545,3175,3131
181548,3175,3152
181549,3175,3447
181575,3356,3356
181576,3356,3176
181577,3356,3159
181578,3356,3158
181579,3356,3175
181580,3176,3356
181581,3176,3176
181582,3176,3159
181583,3176,3158
181584,3176,3175
181585,3159,3356
181586,3159,3176
181587,3159,3159
181588,3159,3158
181589,3159,3175
181590,3158,3356
181591,3158,3176
181592,3158,3159
181593,3158,3158
181594,3158,3175
181595,3175,3356
181596,3175,3176
181597,3175,3159
181598,3175,3158
181599,3175,3175
181626,3356,151
181628,3356,531
181629,3356,251
181631,3176,151
181633,3176,531
181634,3176,251
181636,3159,151
181638,3159,531
181639,3159,251
181641,3158,151
181643,3158,531
181644,3158,251
181646,3175,151
181648,3175,531
